"portfolio_monthly_key","date_key","branch_key","observation_type","portfolio_kbob","disbursements_kbob","overdue_kbob","mora_rate","growth_kbob","amortization_kbob"
"20141201|BR_CEJA|business_projection","20141201","BR_CEJA","business_projection","47797.8724824154","4379.36230644955","-4.99491028962172e-17","-1.04500682356925e-21","2449.8971320735","1929.46517437605"
"20150101|BR_CEJA|business_projection","20150101","BR_CEJA","business_projection","50247.7696144889","3828.63433828213","4.62158825466907e-21","9.19759879916428e-26","2451.17294781618","1377.46139046596"
"20150201|BR_CEJA|business_projection","20150201","BR_CEJA","business_projection","52698.9425623051","3270.01707712591","2.129076714617e-23","4.04007483091303e-28","2451.1107129019","818.906364224012"
"20150301|BR_CEJA|business_projection","20150301","BR_CEJA","business_projection","55150.053275207","3849.58469810456","5.603365336656e-26","1.01602174501888e-30","3011.36814641743","838.216551687124"
"20150401|BR_CEJA|business_projection","20150401","BR_CEJA","business_projection","58161.4214216244","4770.20243959302","1.76383768866133e-28","3.03265918464216e-33","2981.08396082199","1789.11847877103"
"20150501|BR_CEJA|business_projection","20150501","BR_CEJA","business_projection","61142.5053824464","4295.85584541913","8.07493345534208e-31","1.32067428458048e-35","2982.63699598074","1313.21884943839"
"20150601|BR_CEJA|business_projection","20150601","BR_CEJA","business_projection","64125.1423784272","4706.86421063526","4.47778438828654e-33","6.98288412657458e-38","2982.56123816812","1724.30297246714"
"20150701|BR_CEJA|business_projection","20150701","BR_CEJA","business_projection","67107.7036165953","4909.64174052692","4.45943952713276e-35","6.64519762531401e-40","3664.29385019584","1245.34789033108"
"20150801|BR_CEJA|business_projection","20150801","BR_CEJA","business_projection","70771.9974667911","6078.88696467628","-2.63204800454257e-38","-3.71905287225732e-43","3627.44343873487","2451.44352594141"
"20150901|BR_CEJA|business_projection","20150901","BR_CEJA","business_projection","74399.440905526","6641.82904061352","6.52095008420651e-41","8.76478371993003e-46","3629.33320342519","3012.49583718833"
"20151001|BR_CEJA|business_projection","20151001","BR_CEJA","business_projection","78028.7741089512","9169.37558727247","1.14215092977784e-43","1.46375608590628e-48","3629.24101978176","5540.13456749071"
"20151101|BR_CEJA|business_projection","20151101","BR_CEJA","business_projection","81658.0151287329","10341.7070109151","-2.33828996862236e-46","-2.86351555929454e-51","4458.78709194007","5882.91991897504"
"20151201|BR_CEJA|business_projection","20151201","BR_CEJA","business_projection","86116.802220673","7890.23825801587","-1.43406144194089e-50","-1.66525161752538e-55","4413.94676371528","3476.29149430058"
"20160101|BR_CEJA|business_projection","20160101","BR_CEJA","business_projection","90530.7489843883","6898.00045402477","1.32687898926203e-54","1.46566664271257e-59","4416.24626772682","2481.75418629795"
"20160201|BR_CEJA|business_projection","20160201","BR_CEJA","business_projection","94946.9952521151","5891.54697721323","6.11267599682487e-57","6.43798782741226e-62","4416.13409679943","1475.4128804138"
"20160301|BR_CEJA|business_projection","20160301","BR_CEJA","business_projection","99363.1293489145","6935.74637899833","1.60875165087601e-59","1.61906298786833e-64","5425.54258583515","1510.20379316318"
"20160401|BR_CEJA|business_projection","20160401","BR_CEJA","business_projection","104788.67193475","8594.41131743875","5.06405815617343e-62","4.83263893193221e-67","5370.97996480618","3223.43135263257"
"20160501|BR_CEJA|business_projection","20160501","BR_CEJA","business_projection","110159.651899556","7739.7872655367","2.31835008901062e-64","2.10453650591099e-69","5373.77804793589","2366.00921760081"
"20160601|BR_CEJA|business_projection","20160601","BR_CEJA","business_projection","115533.429947492","8480.29565911308","1.28559224575241e-66","1.11274481017026e-71","5373.6415560759","3106.65410303718"
"20160701|BR_CEJA|business_projection","20160701","BR_CEJA","business_projection","120907.071503568","8845.6372813805","1.28032535275273e-68","1.05893339143108e-73","6601.91028271382","2243.72699866669"
"20160801|BR_CEJA|business_projection","20160801","BR_CEJA","business_projection","127508.981786281","10952.2511021889","-7.55672942614112e-72","-5.92642911917138e-77","6535.51737857121","4416.73372361768"
"20160901|BR_CEJA|business_projection","20160901","BR_CEJA","business_projection","134044.499164853","11966.4964743235","1.87219440157151e-74","1.39669618166802e-79","6538.92214288623","5427.57433143722"
"20161001|BR_CEJA|business_projection","20161001","BR_CEJA","business_projection","140583.421307739","16520.344014562","3.27916722082986e-77","2.33254191022405e-82","6538.75605682209","9981.5879577399"
"20161101|BR_CEJA|business_projection","20161101","BR_CEJA","business_projection","147122.177364561","18632.5182006146","-6.71333675610907e-80","-4.56310318156438e-85","8033.33836044223","10599.1798401723"
"20161201|BR_CEJA|business_projection","20161201","BR_CEJA","business_projection","155155.515725003","14215.7390259171","-4.11725556620022e-84","-2.65363145290794e-89","7952.55012781409","6263.18889810298"
"20120301|BR_GLOBAL|observed","20120301","BR_GLOBAL","observed","109.8333994","109.8333297","0","0","",""
"20120401|BR_GLOBAL|observed","20120401","BR_GLOBAL","observed","500.3463987","398.7431056","0","0","",""
"20120501|BR_GLOBAL|observed","20120501","BR_GLOBAL","observed","1380.0821646","904.0677571","0","0","",""
