"inclusion_metric_key","date_key","branch_key","observation_type","clients","portfolio_kbob","clients_per_million_bob","client_outreach_index","portfolio_depth_index","risk_penalty","inclusion_responsibility_score","portfolio_balance_score","clients_balance_score"
"20121101|BR_GLOBAL|observed","20121101","BR_GLOBAL","observed","1577","22189.75","71.0688493561216","0.412072119153384","0.317676392197757","1","50.1338977236019","0.992030617529464","0.980360919029051"
"20121201|BR_GLOBAL|observed","20121201","BR_GLOBAL","observed","1765","25579.33","69.0010254373355","0.461196759864123","0.366202831002416","0.979729727088239","53.6405174650434","0.997400897071133","0.987287916603135"
"20130101|BR_GLOBAL|observed","20130101","BR_GLOBAL","observed","1946","28607.98","68.0229782039836","0.508492291612229","0.40956206692124","0.993673094010832","57.5849384684653","0.999511337136552","0.992187838335997"
"20130201|BR_GLOBAL|observed","20130201","BR_GLOBAL","observed","2113","31084.83","67.975279260012","0.552129605435067","0.445021536812294","0.927649596282174","59.5101183017656","0.999999822127672","0.99375354021675"
"20130301|BR_GLOBAL|observed","20130301","BR_GLOBAL","observed","2320","33965.7","68.3042010027763","0.606218970472955","0.486265101430677","0.939586111871682","63.6906238040017","0.998993751952677","0.997324613555291"
"20130401|BR_GLOBAL|observed","20130401","BR_GLOBAL","observed","2536","37836.39","67.0254218227479","0.66266004703423","0.541679282956648","0.902091610748277","67.4252130553765","0.998034610133498","0.997531446227945"
"20130501|BR_GLOBAL|observed","20130501","BR_GLOBAL","observed","2712","40240.87","67.3941691618496","0.708649072380455","0.576102678060769","0.875251206049969","70.2205580818452","0.997653946150838","0.998640370341365"
"20130601|BR_GLOBAL|observed","20130601","BR_GLOBAL","observed","2837","41522.68","68.3241062474773","0.741311732427489","0.594453528173231","0.977566476922973","74.4505220050308","0.99703359726557","0.999506868860788"
"20130701|BR_GLOBAL|observed","20130701","BR_GLOBAL","observed","2983","43988.48","67.8132092766106","0.779461719362425","0.629754802314726","0.935392175405924","76.5735735456815","0.994849828064452","0.999999887618845"
"20130801|BR_GLOBAL|observed","20130801","BR_GLOBAL","observed","3087","45462.35","67.9023411680215","0.806637052521557","0.650855252034462","1","79.8575101871117","0.995232295759616","0.999871452738314"
"20130901|BR_GLOBAL|observed","20130901","BR_GLOBAL","observed","3204","47649.65","67.2407877077796","0.837209302325581","0.682169420632763","1","82.3255477352619","0.994527739300762","0.99960099812812"
"20131001|BR_GLOBAL|observed","20131001","BR_GLOBAL","observed","3334","51386.04","64.8814347242948","0.871178468774497","0.735660915356398","0.934778005855287","84.3243110165225","0.994014539294017","0.999100359892029"
"20131101|BR_GLOBAL|observed","20131101","BR_GLOBAL","observed","3417","54594.6","62.5886076644943","0.892866475045728","0.781595807139768","1","88.0911979664794","0.995628617803411","0.99829726027714"
"20131201|BR_GLOBAL|observed","20131201","BR_GLOBAL","observed","3483","57157.46","60.93692756816","0.910112359550562","0.818286626933048","0.982801894975739","89.7102546850343","0.995097702707805","0.996669686131457"
"20140101|BR_GLOBAL|observed","20140101","BR_GLOBAL","observed","3557","58938.72","60.3508186129594","0.929448654298406","0.84378778176202","0.967381375096032","91.1336936697015","0.994796993548163","0.994698096757343"
"20140201|BR_GLOBAL|observed","20140201","BR_GLOBAL","observed","3636","60410.07","60.1886407348973","0.950091455448132","0.864852154261042","0.891590921844653","91.2819558371309","0.993603589891228","0.992157329044236"
"20140301|BR_GLOBAL|observed","20140301","BR_GLOBAL","observed","3674","61583.46","59.6588759384419","0.96002090410243","0.881650824901357","0.977161075392646","93.9937914600151","0.993085658118758","0.991028187599661"
"20140401|BR_GLOBAL|observed","20140401","BR_GLOBAL","observed","3700","63307.4","58.4449843146299","0.966814737392213","0.906331366122659","0.983406363237157","95.1988051180336","0.993729576844634","0.989340832724616"
"20140501|BR_GLOBAL|observed","20140501","BR_GLOBAL","observed","3748","65258.72","57.432937697828","0.979357198850274","0.934267160695529","0.961982092201625","96.2355166074121","0.992509050327526","0.987680658428714"
"20140601|BR_GLOBAL|observed","20140601","BR_GLOBAL","observed","3771","67776.74","55.6385568264275","0.985367128298929","0.970316035021819","0.891393419040219","96.2057058464054","0.990844768631147","0.986570810286404"
"20140701|BR_GLOBAL|observed","20140701","BR_GLOBAL","observed","3827","69850.17","54.7886998700218","1","1","0.912011667258648","98.240233345173","0.988872779411159","0.985740132974836"
